Date Time (UTC),Device,Direction,Payload,Approx Lat/Lng,Payload (Text),Length (Bytes),Credits
13/Feb/2026 17:41:03,RockBLOCK 231710 - Head-04,MO,698e100a369824326b39325d2d63d1f0fcae39389439327963c7aefc7e46472046331163bfdffc9547ba7147b64863c4f5fca347a92947b49663b720fc8347a98f47b45d63c8b3fc6c480cfe4805a363bb3dfcb64840f4483a0663bb59fc40487b6d4866f363bd63fc7c48bbcf48998463bbf6fc5e48dfea48c1ec63b9a4fc6b48dd8648fde163b77bfc48490c70490be063bb00fc6948fdf6491ec163bd15fc7148f5c94907d363c092fc7848c86c49000a63a95bfc4d48cc7548c03c63bbfafcc1487d7b4878f463b047fcc44827eb48165a63b5d1fc7548109d480f1b63bdf2fc793233b73223a363bfb6fc8834886d34903363ccf0fc883810833802d463b311fc803e44573e67d463b707fc7846bb6546e5cf63b413fc8d1a29,"-74.99325,0.0",,284,6
13/Feb/2026 17:12:59,RockBLOCK 231708 - Head-02,MO,698e098535edea0e728b0d658c6f6f14160a16518a6f6f1b69911c900b6f6f1697411601d26f6f168de60e8aa56f6ff920d30262eb6f6f1537521433dc6f6f1d595a194b7c6f6f01a73efd971a6f6ffd889802cb176f6f4cf20099786f6fa66b02ebb66f6f01732c02f1006f6ff5f8fb396d6f6ff90d5cfe66c46f6ffa728efb81686f6f03506301431f6f6f0c75380ce5676f6f0c991915e9476f6f17f9fc170f436f6f09fee9f61f1e6f6fd3493fe3b9d06f6fe7891fe3bd406f6fe4ccd7e53cdd6f6fcda670ccfe006f6f1936,"-74.99308333333333,-0.2767833333333333",,206,5
13/Feb/2026 13:12:57,RockBLOCK 231708 - Head-02,MO,698dd14535efae3094286d50366f6f009a1f0200c29cbc6f6f00d4567800f96c316f6f0100000000f99f096f6f00d149c100ea813f6f6f00fe17e600fcc8f46f6f010000,"-75.02771666666666,-0.27745",,68,2
13/Feb/2026 09:13:02,RockBLOCK 231708 - Head-02,MO,698d990535ee51107f2dfd1f326f6fd43238ccf5fb6f6fd9e2b8db3b0d6f6fe9616cde9af86f6fe29707db901f6f6fcd48c0ccd2656f6fcd47c0cd3d736f6fdf5b0cf495866f6f15e7d1105e3b6f6f1bf9fb228c126f6f445f7a3ae3496f6f17804b1ce0b46f6f3d4a314bd7be6f6f5af09157faa26f6f4d9a0a64a88e6f6f59761e3c22af6f6f298cc41bf3676f6f1fa11d2b25ab6f6f5109225af0db6f6f5278ac55ca2e6f6f0092d95e00ad38ef6f6f00c5dd8200c5c3956f6f00e6fd9200d17d3c6f6f00c896b200b8436a6f6f00c0e40300b50ea36f6f192d,"-75.02788333333334,0.0",,219,5
13/Feb/2026 09:06:52,RockBLOCK 231709 - Head-03,MO,2f1417fcd50a46d2303dcc304a4efd0e0a465831b05e31a9b9fca80a46e533c8d433de22fcc50a45b335d50035bdbdfd000a460d19f5,"-75.02788333333334,0.0",,54,2
13/Feb/2026 09:06:42,RockBLOCK 231709 - Head-03,MO,698d975236d83b304fe5302330fcc00a46414802a947dc8cfcf40a4c95479eaf47abb6fcba0a438247c427479bcafcc60a4d18480b60482249fcc90a4d8a482863481f00fcee0a4f764873fe4884ddfca70a548648c83b48a306fca20a56d148bf0e48df32fcb10a62c648c19648ecf9fce10a576b48d9b648fdc6fcdd0a630e48d714491e07fcc70a686531aa7731a652fd160a46cc2ca3872cb3a9fcbd0a46782ec02e2ebfd2fc890a468232196932285afd090a465635d56235ccf1fccc0a467f3cb8fb3ca3b2fca90a464241ddc941e39ffcbc0a496b4528604527b3fcb50a471846c82146d9d9fce10a4829478fb6478b8efcf50a47b247c7a347c74efcdb0a489747c89547ed78fcd10a494347b09347ce16fcc30a48cb2ea05b2ec1a1fcc20a465f2cc44c2ccc29fceb0a45b62c5dbd2c3314fcd40a46482c79632c63b4fcce0a46792d80202d8fbefd0d0a46552f0c9c,"-75.02785,0.13871666666666668",,340,7
13/Feb/2026 05:12:57,RockBLOCK 231708 - Head-02,MO,698d60c535ee31129c231263326f6f1270dd126f236f6f12741412741d6f6f127e68128f2e6f6f1289d212844f6f6f12a39b1285ca6f6f1269cf1284f86f6f12c13d12b33f6f6f12b6b312d2836f6f12ce7b12c4eb6f6f12c98612e74d6f6f12e3c21308526f6f1313bc1303046f6f1301161302786f6f13085713426d6f6f1341a4134a226f6f1338ee1359636f6f1354b7132c356f6f1343261328656f6f1336ea13503a6f6f1359e91358b26f6f1374cb13472f6f6f135add13731a6f6f1368e91355626f6f13719b1399ef6f6f190a,"-75.06253333333333,0.0",,209,5
13/Feb/2026 01:13:07,RockBLOCK 231708 - Head-02,MO,698d288535edb212c07d12c8736f6f12d7bd12deaa6f6f12f99612f8c26f6f1318281323d96f6f1321761324a76f6f1331f91346376f6f135fb91369f16f6f137836136a186f6f137763137a886f6f1390f113a12e6f6f13a32913abcf6f6f13c87b13ccf16f6f13d43c13e1016f6f13e5a813e7ca6f6f13ffb3140f2c6f6f14184a141d526f6f1432ad14324f6f6f144f6c14508f6f6f1465511471e36f6f14722e1486cb6f6f148f5d148d8e6f6f14962c149e486f6f14b0b614b3876f6f14cf7b14d98e6f6f14dc9c14de3f6f6f1936,"-74.95825,0.4141666666666667",,209,5
12/Feb/2026 21:12:55,RockBLOCK 231708 - Head-02,MO,698cf04535ed7e1470751445606f6f14928f1481f06f6f14b239148c916f6f14a8711498636f6f14f31814c6536f6f1514b014f5286f6f152c7014f3c16f6f1533ef1541806f6f154b881573bb6f6f155b7915577c6f6f157751157f996f6f156aa115910f6f6f15a9bf159a236f6f15df8a15ac356f6f15f9fc15f5046f6f160045161ed66f6f161c8416133c6f6f16359f1625de6f6f16724b1673776f6f16739e168d536f6f168cbe16a3996f6f16a5d9169fc26f6f16e12b16cb366f6f16ebb016f7796f6f16ead616fafe6f6f1936,"-74.99308333333333,-0.2767833333333333",,209,5
12/Feb/2026 21:06:53,RockBLOCK 231709 - Head-03,MO,2f16f9fcd70a566f30348e30412bfd0e0a55fd31a5e3319f55fca10a568433c26333d7c4fccb0a555235d4fe35bdc2fd020a55b319ec,"-74.94796666666667,-2.2079",,54,2
12/Feb/2026 21:06:42,RockBLOCK 231709 - Head-03,MO,698cee9236d7d5341fca33f791fcc00a554047e5dc47bf1efced0a5bfe4791fd479f1efcb60a519247ae804785ccfcc60a5c9247f821480e89fccd0a5d044813c94809fafce40a5ef0486bf9487cc1fca70a640148c57648a061fc9a0a664848bca748dce2fcb30a710148bfb848eb2ffce10a670148d89a48fcb1fcd80a728848d5e0491cc4fcbb0a77e32b25f52b31c3fd100a567a2c09562c1c15fcba0a56282ebd1d2ebcacfc800a561832117d322063fd040a55ec35d50835cca4fcc20a56163cc59d3cb056fca40a55dc41eaee41f0ccfcbd0a593d4532a34531fcfcb80a56bb46cee446e09afcda0a57bb479380478f59fce80a575547c94747c8edfcda0a582647c8ff47ede7fccd0a58e547b05647cddafcc40a586f2bc1a42be101fcc30a562c2bc6022bcd60fcea0a55702bf3b82bc913fcd90a55eb2c32c62c1dd6fcc20a56182d7e552d8d49fd090a55f92f0f55,"-74.94796666666667,-2.2079",,340,7
12/Feb/2026 17:40:56,RockBLOCK 231710 - Head-04,MO,698cbe8a369a8732256c32176463d1eefcaf38f10438eade63c7a4fc8a45c9b645b5a563bfc5fc9747b6b947b2a063c4eafca247a22647ad9063b724fc8047836b478e3a63c8b0fc6447e05a47d90663bb45fcaf4819ff48131c63bb51fc3c486e78485a0b63bd62fc8048b181488f2f63bc07fc5c48dca448be9263b9a5fc6148da9848faf763b76bfc55490b7e490af663bafafc6a48fd64491e2663bd27fc6a48f5a54907b463c096fc7d48c84a48fff863a961fc4648cc6c48c02a63bbfbfcc4487d544878e063b04afcb94827ce48163863b5d6fc7c48108f480f0863bdfffc74321c72320c7163bf9bfc8934804a34880663ccf3fc84381d21380f7163b302fc763e5eb93e824863b705fc7746c78046f1f263b408fc8c1a29,"-75.02788333333334,0.0",,284,6
12/Feb/2026 17:12:52,RockBLOCK 231708 - Head-02,MO,698cb80535ecf0f8b874f8bb4d6f6ff8bbe4f8bc986f6ff8bef0f8c19e6f6ff8bff4f8c0516f6ff8c103f8be8b6f6ff8bd59f8be836f6ff8bdbef8bc516f6ff8bf41f8be1a6f6ff8bed5f8c1ec6f6ff8bd9bf8bc566f6ff8bf46f8bda16f6ff8c0c7f8c27b6f6ff8be98f8bffc6f6ff8befef8bd616f6ff8bf70f8beb36f6ff8bbc2f8bd2e6f6ff8bf75f8bdb36f6ff8b956f8b9ab6f6ff8b9d3f8b9a96f6ff8b437f8b3326f6ff8b41ef8b3036f6ff8b04af8b0086f6ff8a970f8aa056f6ff8abcff8ab696f6ff8a63df8a4e06f6f1936,"-74.99325,0.0",,209,5
12/Feb/2026 13:12:50,RockBLOCK 231708 - Head-02,MO,698c7fc535ec53f79207f795b86f6ff78a8bf780266f6ff7a070f79eb16f6ff7bdc7f7c5626f6ff7c0cff7b5366f6ff7a857f7ad1a6f6ff79a21f796a66f6ff7aae3f7aa746f6ff7b177f7b8976f6ff7abb3f7ac796f6ff78c3bf78a7d6f6ff782a4f786436f6ff785cef7799a6f6ff75cdcf7588a6f6ff74941f751556f6ff75006f752676f6ff7426df756376f6ff751c4f74b636f6ff75b21f7655e6f6ff7763ef777fd6f6ff78ac3f78e206f6ff79997f7a1386f6ff7ce10f7d6d36f6ff7dd34f7ded86f6ff7d6f5f7cd116f6f1936,"-74.99321666666667,-0.13838333333333336",,209,5
12/Feb/2026 09:12:54,RockBLOCK 231708 - Head-02,MO,698c478535ed2bf8449af86d196f6ff8ae37f8b9106f6ff8c163f8af376f6ff8bee6f8d14c6f6ff8d0e4f8e7016f6ff8f05ff8edfa6f6ff8b081f8b6676f6ff8af8ff8a6e36f6ff8f1b6f8eee26f6ff8e5c5f8e4d86f6ff8d2b1f8c8af6f6ff8d073f8de8b6f6ff92a1cf92ee96f6ff8e59af8ee196f6ff918bcf8fc446f6ff91aebf918a36f6ff8f73ff8f4836f6ff8c96bf90d546f6ff8cf70f8bbbb6f6ff8ce28f8ed296f6ff90b78f913976f6ff90b1cf90d106f6ff90868f90d8b6f6ff95a05f901d46f6ff93ff8f935626f6f1936,"-75.02788333333334,0.0",,209,5
12/Feb/2026 09:06:59,RockBLOCK 231709 - Head-03,MO,2efc1dfcdc0a564d301a96302718fd0f0a55d5318e803187f6fc9e0a565f33b6cc33cc0efcc90a552735d19e35ba6efcfc0a558719ec,"-75.02788333333334,0.0",,54,2
12/Feb/2026 09:06:50,RockBLOCK 231709 - Head-03,MO,698c45d236d7c92f02952ed0cafcbd0a557f47e39147bcf3fcf20a5ba1478d9f479ad2fcba0a519647a547477c85fcc50a5c4047ec8f4802e3fcc80a5cb548062247fc3dfcef0a5e9e48651a4875d3fca30a63aa48c304489df1fc9f0a65e648ba7948dac1fcb80a703b48be6948e9edfcdc0a66c048d7b948fbd5fcdb0a721748d520491bfffcc20a77752d76182d739efd170a565f2b3c102b5221fcb80a56052ebbc82ebb53fc8a0a55f33201e73210e6fd0a0a55c835d2a435ca4ffcc20a55f23cd2723cbd27fcb00a55b641f86d41fe42fcbe0a5979453d3d453c8ffcc40a569a46d5ef46e794fce20a578e479774479349fd020a573047cb2147cabefcd20a57e947c98e47ee72fccd0a58bc47b03d47cdbafccb0a584b2abda42adbfffcc10a55f92a944e2a9b7ffce90a554c2b0add2ae028fcdb0a55cd2bdbe22bc5a8fcc60a55f32d69ee2d79a7fcff0a55d32ef48f,"-75.02788333333334,0.0",,340,7
12/Feb/2026 05:12:56,RockBLOCK 231708 - Head-02,MO,698c0f4535ed1bf70451f7100d6f6ff740c4f714d26f6ff72622f7033d6f6ff7266cf726886f6ff7262af72f3e6f6ff747c6f72e8e6f6ff710c1f75ab96f6ff72f24f779276f6ff77619f71bad6f6ff75a14f745c56f6ff7536cf7693e6f6ff7527bf773bc6f6ff78014f763706f6ff77c04f77d946f6ff7b09ef7aee26f6ff78e2cf79f826f6ff7ccb0f7b92d6f6ff7ced5f7c4fb6f6ff7e8d4f7e7976f6ff81eb1f844bb6f6ff8927cf8a3326f6ff8a92cf8981e6f6ff88068f8716b6f6ff86003f857966f6ff8300bf8278f6f6f18bc,"-75.02788333333334,0.0",,209,5
12/Feb/2026 01:12:51,RockBLOCK 231708 - Head-02,MO,698bd70535ed101432be1434c06f6f144cd0145a366f6f1462901470916f6f1489e51490206f6f14992f14a0f46f6f14addb14bc7a6f6f14c9ce14cfae6f6f14ec9314f68d6f6f1500bb1510176f6f1528e51530876f6f1544031544d86f6f15597d1567626f6f157c7d1583f06f6f15968b159fd26f6f15a61115b1066f6f15b97715c1986f6f15def315e4a36f6f15e63c15f8906f6f1610fd16174e6f6f1636301639436f6f1647971655046f6f1667a51674696f6f168f2f1696466f6f16a0a616af046f6f16cb8d16cbe66f6f1936,"-75.02771666666666,0.27745",,209,5
11/Feb/2026 21:12:57,RockBLOCK 231708 - Head-02,MO,698b9ec535ec59f97f86f94ef56f6ff97340f9808c6f6ff98294f9b8816f6ff9a864f986376f6ff9c1b1f99e2f6f6ff9961ef98b7b6f6ff9ecd8f9cbbc6f6ff9c9a8fa07a36f6ff9e1ccf9c8b36f6ff9c6a5fa1c7d6f6ffa1a63f9e5886f6ffa0e6dfa2f6b6f6ff9f43afa3c0a6f6ffa23e3fa22fe6f6ffa6a12fa24f26f6ffa1fa3fa387a6f6ffa75defa4ace6f6ffa5ee8fa5ae66f6ffa5a71fa40926f6ffa6632fa9e406f6ffaa4edfa8cdd6f6ffa7ba3fa71056f6ffac69ffa97e96f6ffaa56afab7be6f6ffae543fae68c6f6f1936,"-74.94658333333334,-2.3457333333333334",,209,5
11/Feb/2026 21:07:07,RockBLOCK 231709 - Head-03,MO,2efad7fcd80a4df2300ad2301762fd0d0a4d7b318127317aaefca20a4e0533b12633c68dfcc10a4cd335d3db35bcaefcff0a4d3219e4,"-75.02788333333334,0.0",,54,2
11/Feb/2026 21:06:52,RockBLOCK 231709 - Head-03,MO,698b9d1236d81c2b630a2b40f6fcbd0a4d1747d99e47b2d4fcf40a52fc478dca479b05fcb60a4a6447a2a94779e6fcca0a53ae47e50d47fb3ffcc50a542347f7c447edb1fced0a5609485caf486d59fca20a5b0648c078489b7efca00a5d3548b87748d8e2fcb30a67aa48bd5248e8d4fce30a5e2c48d70d48fb2dfcda0a695248d490491b69fcc10a6ead262040263c91fd0f0a4e322b8db02ba538fcb90a4daa2ebf952ebe9efc850a4d8c31f53b32043dfd030a4d6135d46e35cc34fcc40a4d883ce08e3ccb45fcaa0a4d4b420655420c35fcb80a5194454801454741fcb30a4e3546dcf746eea8fcdd0a4f1a479b75479749fcf20a4ece47ccf147cc9afcd00a4f7447ca2747ef0bfcc20a505447b03247cda6fcc50a4fe828912828ad9dfcc00a4de22ac1d72ac8c4fcdb0a4d012b9fd42b74defcd00a4d712c3ac62c2599fcc90a4d942d8a0f2d98f4fd010a4d742ef32b,"-74.95713333333333,-0.8283",,340,7
11/Feb/2026 17:41:03,RockBLOCK 231710 - Head-04,MO,698b6d0a3699d932102232021463d1e5fcac3908ef3902d263c7a7fc8545d82345c3fa63bfd2fc9847b72647b30763c4f1fca247a1dc47ad5663b72efc82478086478b4d63c8bcfc6c47dba747d44463bb44fcb2481465480d7263bb58fc46486d314858b563bd61fc7848aff0488da963bc04fc5c48dc5d48be6163b9adfc5f48da6448facc63b776fc53490b77490aec63bafffc6448fd64491e2763bd14fc6548f5a24907b063c098fc7c48c85148ffee63a962fc4b48cc5f48c01a63bbfefcc7487d564878da63b052fcbc4827cb48163d63b5d6fc7d48108d480f0463bdfafc7632038631f38563bfa0fc90347cab34847563ccf3fc83382e843820dc63b2fdfc753e7b193e9eaf63b71dfc7f46d41946fe8863b410fc921a29,"-75.02785,-0.13871666666666668",,284,6
11/Feb/2026 17:12:59,RockBLOCK 231708 - Head-02,MO,698b668535ebf0f890e2f8976b6f6ff89982f897e86f6ff8975df897a96f6ff89797f899736f6ff89c56f8a01e6f6ff89cbaf89e026f6ff8a61cf8a5be6f6ff8a6f7f8a8836f6ff8a656f8a1726f6ff895dff895db6f6ff89f46f8a06b6f6ff8a690f8a9e66f6ff8b16bf8b4d86f6ff8a975f8a76f6f6ff8a734f8a37f6f6ff89815f891436f6ff880cdf87a766f6ff86604f868316f6ff857fbf850836f6ff8492ff841366f6ff82cfef829186f6ff81595f80d586f6ff7fc11f7f7f46f6ff7e5cdf7de7d6f6ff7d57bf7d3546f6f193e,"-74.81755,-6.30995",,209,5
11/Feb/2026 13:12:51,RockBLOCK 231708 - Head-02,MO,698b2e4535eb32f9110cf9267b6f6ff90129f92fff6f6ff91a03f8ddca6f6ff8f063f8e8386f6ff8c2c1f8efb96f6ff8ec34f8d2fc6f6ff90dcef902f06f6ff8d1d8f8d70a6f6ff918d4f957926f6ff93f70f944aa6f6ff94d71f94c576f6ff94a81f9aa756f6ff987e2f9ab036f6ff97223f934e56f6ff9485ff984756f6ff9a37cf9a5956f6ff971bdf9831a6f6ff9b4b2f9d2b86f6ff9848bf9a2c76f6ff9a2a1f9a5906f6ffa05a4fa0acf6f6ff9e46ff999d76f6ff9f8d6f9e9df6f6ff9a891f9f0796f6ff9b571f9aed96f6f1936,"-74.99321666666667,-0.13838333333333336",,209,5
11/Feb/2026 09:12:53,RockBLOCK 231708 - Head-02,MO,698af60535ebeef807f2f813e36f6ff82287f822216f6ff82760f82b0b6f6ff835f9f83e226f6ff84a9ef8553a6f6ff85e8cf85b596f6ff86991f873946f6ff866b1f85bf76f6ff8465ef850756f6ff8704cf873396f6ff86420f867206f6ff87574f87be66f6ff89a9bf8aa2a6f6ff8a7c6f8a9516f6ff8aad1f8b31f6f6ff8c86ff8d8406f6ff8d532f8dda16f6ff8f5d6f9046d6f6ff91cabf920ed6f6ff9329ef92f256f6ff924f6f92aeb6f6ff92516f925016f6ff925cef92d7c6f6ff949a8f956e26f6ff967f6f96d966f6f1936,"-75.02788333333334,0.0",,209,5
11/Feb/2026 09:08:46,RockBLOCK 231709 - Head-03,MO,2ed60efcde0a4a2f2fe9122ff57ffd0d0a49b83167b2316125fc9f0a4a3d33a79a33bceffcc60a490835d35535bc29fcf70a496419f5,"-75.02788333333334,0.0",,54,2
11/Feb/2026 09:07:43,RockBLOCK 231709 - Head-03,MO,698af45236d7cb2378d423577dfcbe0a4a1e47e10647bac5fced0a4f414792d2479ff6fcbd0a47de47b000478754fcbf0a4ffa47f5e4480c53fccc0a5077480c0b48021bfce70a5256486487487544fca30a574848c23d489d37fca40a596f48b9eb48da41fcaf0a63aa48be8348e9fffce30a5a8348d7e248fbf6fcdc0a657448d578491c51fcc00a6ac82a35632a4b06fd150a4ac12bb1762bc7ccfcba0a49fe2eb3752eb273fc830a49e831dfae31eecbfd030a49bf35d44035cc12fccc0a49e53cedf63cd8acfcae0a49a64214124219f3fcbb0a4e564552a64551f1fcb30a4a8b46e3fa46f5a7fcde0a4b5f479f69479b38fcfa0a4b2747cec147ce62fcd50a4bb147cab747ef9cfcd10a4c9b47b01a47cd8ffcc00a4c362a28432a45abfcb90a4a0b2afca22b03b1fce20a49372b803f2b552cfcc90a49ad2c31d82c1ba8fcc50a49d72d72742d8214fd010a49b42ece68,"-75.02785,0.13871666666666668",,340,7
11/Feb/2026 05:12:51,RockBLOCK 231708 - Head-02,MO,698abdc535eaa5f8df1af8d9456f6ff8e938f919056f6ff8fca7f915ff6f6ff9233ef918c96f6ff93a40f924d56f6ff9451af93be56f6ff91a2cf930d66f6ff90e7ff90e736f6ff92cc1f946416f6ff939d0f90ab96f6ff91b4ef937036f6ff934e6f90f576f6ff942c5f940a16f6ff93a6ff962886f6ff98de5f98ca16f6ff96c88f946126f6ff97629f96e7f6f6ff97ae1f9611d6f6ff97078f956826f6ff971def97c9d6f6ff979d1f97e416f6ff98dcbf9866b6f6ff99f6df9a5ca6f6ff9ad37f9d0ee6f6ff9ab98f9a6506f6f1936,"-74.99325,0.0",,209,5
11/Feb/2026 01:12:51,RockBLOCK 231708 - Head-02,MO,698a858535eaf6f7f209f7ef496f6ff7fa35f7fe8a6f6ff80d90f808f06f6ff80e1df8192d6f6ff8191bf818e46f6ff81768f814926f6ff81d46f81e446f6ff82086f826b46f6ff8182ef81ff06f6ff8272cf82b496f6ff82c09f82ed36f6ff83eebf83e1d6f6ff8442ef84aa06f6ff8483ef83ebc6f6ff843bef845216f6ff844fff8451c6f6ff8421af841af6f6ff842e5f847426f6ff84d80f848496f6ff84716f845c86f6ff8517ef857386f6ff85889f856486f6ff863bbf85a276f6ff86851f86d2c6f6ff8608ef870036f6f1936,"-74.99321666666667,0.13838333333333336",,209,5
10/Feb/2026 23:23:39,RockBLOCK 228680 - Head_26-02,MO,698a78ca481aab052b2705276e7f04cbfde30f0196052b140527537f04d5fde00f01980dc7,"53.05271666666667,9.109133333333334",,37,1
10/Feb/2026 21:13:00,RockBLOCK 231708 - Head-02,MO,698a4d4535eb0cfa9a56fadda26f6ffabb9afad29f6f6ffadc0efb09796f6ffb0293fb12026f6ffb1db5fb50056f6ffb7961fb58e66f6ffb5fc9fb57d36f6ffb6d52fbb0e36f6ffbc26dfba56e6f6ffbb8affbcb746f6ffc028afbde466f6ffbe42dfc2ac86f6ffc1089fc4a666f6ffc29f5fc5fe56f6ffc4cb2fc7a266f6ffc7d67fc99256f6ffc74adfcb5976f6ffc97c2fcb9f96f6ffcedf3fcbae56f6ffd089ffcd8356f6ffd01a0fd2ada6f6ffd31ecfd22226f6ffd6713fd2d436f6ffd562cfd91776f6ffda200fd763e6f6f1936,"-74.95758333333333,-0.6902666666666666",,209,5
10/Feb/2026 21:06:56,RockBLOCK 231709 - Head-03,MO,2ec460fcd90a4c262fceeb2fdb7efd0e0a4bb03158313151c8fcab0a4c3833a44733b9bdfcc50a4aff35d7ea35c0c8fcf60a4b6019f5,"-74.95596666666667,-1.10435",,54,2
10/Feb/2026 21:06:45,RockBLOCK 231709 - Head-03,MO,698a4b9236d6c426d02726b21bfcc80a4bb347e87947c1c4fcef0a50ef47900a479d30fcb80a4a5d47aac7478207fcd00a51b547f3b34809fcfcca0a5230480d7e4803a0fcea0a5409486988487a42fca10a58f448c51648a001fc9f0a5b1248bc3848dc7bfcb40a64e148bf6b48eaddfce10a5c4148d86948fc83fcd30a670d48d5ba491c99fcc10a6c6127bea727da54fd190a4c7c2c06372c1c78fcb90a4bd82ea7082ea57cfc810a4bc631cc0231db47fd050a4b9835d84b35d03afcc50a4bc43cfc0c3ce6b9fca60a4b834221ec4227b6fcc40a5094455d44455c81fcbb0a4c6d46ead146fc85fcd60a4d3747a335479f08fcf00a4d1047d06747d008fcce0a4d8547cb2c47f00afcc80a4e8547afdd47cd5afcbc0a4e2529b7cd29d527fcbf0a4c0c2b4d8f2b5481fcdf0a4b2d2bfd432bd20bfcd30a4b9e2c7b9b2c665dfcc70a4bc32d85fe2d94ebfcfe0a4ba92ebca3,"-74.95596666666667,-1.10435",,340,7
10/Feb/2026 17:41:05,RockBLOCK 231710 - Head-04,MO,698a1b8a36983c3201e231f3ec63d1ecfcae39372339310c63c7adfc8046195346057c63bfe0fc9a47bda647b98763c4e7fca747a2be47ae2863b71ffc84478a5c47953063c8b9fc6d47e9b647e27563bb54fcb64822a0481bbb63bb56fc47487188485d1f63bd6efc7c48b3a948916f63bc01fc5d48dd5a48bf5463b9b2fc6948db4c48fbab63b773fc50490bba490b2a63baeefc6048fda0491e5f63bd18fc6c48f5b54907b763c097fc7648c86248fffb63a954fc4f48cc6948c02a63bbebfcbd487d584878e463b03afcc14827d148164c63b5d0fc7348109e480f0c63bdf9fc7731eba731dbcf63bf92fc8d347e6534863a63ccf0fc8338420238345163b307fc7d3e97953ebb2b63b703fc7e46e076470ae963b41afc971a21,"-74.99325,0.0",,284,6
10/Feb/2026 17:12:59,RockBLOCK 231708 - Head-02,MO,698a150635ea1dfc7000fc7fa96f6ffc8b46fcc4fb6f6ffcbc75fd0b426f6ffd282afd0d496f6ffd6a64fd72cd6f6ffd4d28fd66ce6f6ffda19efd7d6b6f6ffda220fe031d6f6ffdfb39fde1ef6f6ffdfe4afe3f996f6ffe6234fe378a6f6ffe9803fe8d926f6ffe964ffed77a6f6ffef79ffee52e6f6fff2063ff2a4b6f6fff33cdff17836f6fff511a8b9a6f6fa93b81646f6f9cd8d8a06f6fe9aad0e66f6fb836e1bf6f6f35f736af6f6f247505f66f6f1d0d29586f6f56f0617e6f6f1936,"-74.95796666666666,-0.5522166666666667",,192,4
10/Feb/2026 13:13:00,RockBLOCK 231708 - Head-02,MO,6989dcc635ea20fd6122fd5d046f6ffd7235fdbd756f6ffd9338fd97e86f6ffdaefcfdc9746f6ffde66afe2b4f6f6ffedc2afed7256f6fff3e5fff43fb6f6fff3fecff5d706f6fff4f5eff70346f6fcdd1f30f6f6f1a6f315e6f6f48fa7eda6f6f00804800ae0d6f6f00e11900ce906f6f00ee7e00efc56f6f010e93011a186f6f00e8970140286f6f01804e01703e6f6f01d25401ea696f6f0227f20231bb6f6f0271b6027a656f6f02945502eb2c6f6f031b550321366f6f03145a02f96d6f6f034c9e036ce26f6f1936,"-75.02721666666666,-0.5549",,203,5
10/Feb/2026 09:13:00,RockBLOCK 231708 - Head-02,MO,6989a48635e9b300f07201105e6f6f01a6a601a41d6f6f01c84801f9d56f6f02297b02603b6f6f02a84a02dcb26f6f0325890335d66f6f03a11c03c3fe6f6f03fd8704506e6f6f048ace049c396f6f04f2e104fa7b6f6f053f890577296f6f060c4506080e6f6f0631bf06483e6f6f06d50b06e9786f6f072abf075d186f6f07ee0607f8e36f6f081c3f08275c6f6f089edb0876cb6f6f0929110936ff6f6f096a4b09735c6f6f09d15e09cb186f6f0a5ff10a524b6f6f0ab3330adc2c6f6f0b27430b56b96f6f0b8bc20ba58f6f6f1936,"-75.06253333333333,0.0",,209,5
10/Feb/2026 09:06:58,RockBLOCK 231709 - Head-03,MO,2e86ddfce00a52982fa3f92fb048fd070a5223313f8e313924fca00a52ab339e3133b389fccb0a517535d9b735c29dfcfc0a51d819f5,"-75.02788333333334,0.0",,54,2
10/Feb/2026 09:06:49,RockBLOCK 231709 - Head-03,MO,6989a2d236d6af281d3f27f2e1fcbb0a520647ee2047c776fcf20a5725479202479f1efcb30a511d47b0794787bafcc80a57f847fa6f4810d1fccd0a586e4815de480beffce80a5a46486cff487db3fca00a5f2e48c64048a11afc9f0a614548bcff48dd3efcb60a6a6948c01148eb82fce80a629748d8b448fcc6fcda0a6d3c48d607491ce4fcc20a72922ae4002af2a8fd210a52c92c29d42c40a7fcbd0a52392e80382e7e8bfc8a0a522731b2b131c228fd170a520035db6135d357fccb0a52283d09593cf40bfcb10a51ea422f8e423556fcc30a573f4567c045670afcbc0a52da46f1a8470352fce10a539b47a6fa47a2befd080a537a47d20f47d1a9fce00a53e247cb9347f07bfccb0a54ef47afac47cd2cfcca0a54962a16292a333efcc40a525e2b52822b596bfcdf0a51932bef362bc39ffcd80a52102c924a2c7bf6fcd00a52382d5b732d6b1ffd0b0a521b2e7f2b,"-75.02785,0.13871666666666668",,340,7
10/Feb/2026 05:13:00,RockBLOCK 231708 - Head-02,MO,69896c4635ea48018ce001a7686f6f0229e4025b926f6f02c8c802d7336f6f03643a036cff6f6f03e78d0405586f6f0465e704a8656f6f0520a90532486f6f05906705d4d66f6f0637b70654566f6f06e88606fb256f6f075f6b0779df6f6f07f01907d0f56f6f0843c2085d066f6f08ecab0933156f6f094e670990646f6f09f6ef0a11616f6f0a964b0aa5956f6f0aef0b0b0c836f6f0bbe440c0a506f6f0c77ca0c94806f6f0cb8420ccfdc6f6f0d36990d70396f6f0db6d00e1d7e6f6f0eb49f0e96ed6f6f0f1c2d0f507b6f6f1936,"-75.02788333333334,0.0",,209,5
